fips-short,state,color_bucket,audit,audit_bucket,5_color_bucket
2000,Alaska,1,2,0,3
1001,Alabama,-1,4,0,1
1003,Alabama,-1,4,0,1
1005,Alabama,-1,4,0,1
1007,Alabama,-1,4,0,1
1009,Alabama,-1,4,0,1
1011,Alabama,-1,4,0,1
1013,Alabama,-1,4,0,1
1015,Alabama,-1,4,0,1
1017,Alabama,-1,4,0,1
1019,Alabama,-1,4,0,1
1021,Alabama,-1,4,0,1
1023,Alabama,-1,4,0,1
1025,Alabama,-1,4,0,1
1027,Alabama,-1,4,0,1
1029,Alabama,-1,4,0,1
1031,Alabama,-1,4,0,1
1033,Alabama,-1,4,0,1
1035,Alabama,-1,4,0,1
1037,Alabama,-1,4,0,1
1039,Alabama,-1,4,0,1
1041,Alabama,-1,4,0,1
1043,Alabama,-1,4,0,1
1045,Alabama,-1,4,0,1
1047,Alabama,-1,4,0,1
1049,Alabama,-1,4,0,1
1051,Alabama,-1,4,0,1
1053,Alabama,-1,4,0,1
1055,Alabama,-1,4,0,1
1057,Alabama,-1,4,0,1
1059,Alabama,-1,4,0,1
1061,Alabama,-1,4,0,1
1063,Alabama,-1,4,0,1
1065,Alabama,-1,4,0,1
1067,Alabama,-1,4,0,1
1069,Alabama,-1,4,0,1
1071,Alabama,-1,4,0,1
1073,Alabama,-1,4,0,1
1075,Alabama,-1,4,0,1
1077,Alabama,-1,4,0,1
1079,Alabama,-1,4,0,1
1081,Alabama,-1,4,0,1
1083,Alabama,-1,4,0,1
1085,Alabama,-1,4,0,1
1087,Alabama,-1,4,0,1
1089,Alabama,-1,4,0,1
1091,Alabama,-1,4,0,1
1093,Alabama,-1,4,0,1
1095,Alabama,-1,4,0,1
1097,Alabama,-1,4,0,1
1099,Alabama,-1,4,0,1
1101,Alabama,-1,4,0,1
1103,Alabama,-1,4,0,1
1105,Alabama,-1,4,0,1
1107,Alabama,-1,4,0,1
1109,Alabama,-1,4,0,1
1111,Alabama,-1,4,0,1
1113,Alabama,-1,4,0,1
1117,Alabama,-1,4,0,1
1115,Alabama,-1,4,0,1
1119,Alabama,-1,4,0,1
1121,Alabama,-1,4,0,1
1123,Alabama,-1,4,0,1
1125,Alabama,-1,4,0,1
1127,Alabama,-1,4,0,1
1129,Alabama,-1,4,0,1
1131,Alabama,-1,4,0,1
1133,Alabama,-1,4,0,1
5001,Arkansas,-1,4,0,1
5003,Arkansas,-1,4,0,1
5005,Arkansas,1,4,0,3
5007,Arkansas,-1,4,0,1
5009,Arkansas,-1,4,0,1
5011,Arkansas,1,4,0,3
5013,Arkansas,-1,4,0,1
5015,Arkansas,-1,4,0,1
5017,Arkansas,-1,4,0,1
5019,Arkansas,-1,4,0,1
5021,Arkansas,1,4,0,3
5023,Arkansas,-1,4,0,1
5025,Arkansas,-1,4,0,1
5027,Arkansas,-1,4,0,1
5029,Arkansas,1,4,0,3
5031,Arkansas,-1,4,0,1
5033,Arkansas,1,4,0,3
5035,Arkansas,-1,4,0,1
5037,Arkansas,-1,4,0,1
5039,Arkansas,-1,4,0,1
5041,Arkansas,-1,4,0,1
5043,Arkansas,1,4,0,3
5045,Arkansas,-1,4,0,1
5047,Arkansas,1,4,0,3
5049,Arkansas,1,4,0,3
5051,Arkansas,-1,4,0,1
5053,Arkansas,-1,4,0,1
5055,Arkansas,1,4,0,3
5057,Arkansas,1,4,0,3
5059,Arkansas,1,4,0,3
5061,Arkansas,-1,4,0,1
5063,Arkansas,-1,4,0,1
5065,Arkansas,-1,4,0,1
5067,Arkansas,-1,4,0,1
5069,Arkansas,1,4,0,3
5071,Arkansas,1,4,0,3
5073,Arkansas,-1,4,0,1
5075,Arkansas,1,4,0,3
5077,Arkansas,1,4,0,3
5079,Arkansas,1,4,0,3
5081,Arkansas,-1,4,0,1
5083,Arkansas,-1,4,0,1
5085,Arkansas,1,4,0,3
5087,Arkansas,1,4,0,3
5089,Arkansas,-1,4,0,1
5091,Arkansas,-1,4,0,1
5093,Arkansas,1,4,0,3
5095,Arkansas,1,4,0,3
5097,Arkansas,-1,4,0,1
5099,Arkansas,-1,4,0,1
5101,Arkansas,1,4,0,3
5103,Arkansas,-1,4,0,1
5105,Arkansas,-1,4,0,1
5107,Arkansas,1,4,0,3
5109,Arkansas,-1,4,0,1
5111,Arkansas,1,4,0,3
5113,Arkansas,-1,4,0,1
5115,Arkansas,-1,4,0,1
5117,Arkansas,-1,4,0,1
5119,Arkansas,1,4,0,3
5121,Arkansas,-1,4,0,1
5125,Arkansas,1,4,0,3
5127,Arkansas,1,4,0,3
5129,Arkansas,1,4,0,3
5131,Arkansas,-1,4,0,1
5133,Arkansas,-1,4,0,1
5135,Arkansas,1,4,0,3
5123,Arkansas,1,4,0,3
5137,Arkansas,1,4,0,3
5139,Arkansas,0,4,0,5
5141,Arkansas,1,4,0,3
5143,Arkansas,-1,4,0,1
5145,Arkansas,-1,4,0,1
5147,Arkansas,1,4,0,3
5149,Arkansas,-1,4,0,1
4001,Arizona,-1,4,0,1
4003,Arizona,-1,4,0,1
4005,Arizona,1,4,0,3
4007,Arizona,-1,4,0,1
4009,Arizona,-1,4,0,1
4011,Arizona,-1,4,0,1
4012,Arizona,1,4,0,3
4013,Arizona,1,4,0,3
4015,Arizona,-1,4,0,1
4017,Arizona,-1,4,0,1
4019,Arizona,1,4,0,3
4021,Arizona,-1,4,0,1
4023,Arizona,-1,4,0,1
4025,Arizona,-1,4,0,1
4027,Arizona,1,4,0,3
6001,California,1,3,0,3
6003,California,1,3,0,3
6005,California,-1,3,0,1
6007,California,1,3,0,3
6009,California,-1,3,0,1
6011,California,-1,3,0,1
6013,California,-1,3,0,1
6015,California,-1,3,0,1
6017,California,1,3,0,3
6019,California,1,3,0,3
6021,California,-1,3,0,1
6023,California,1,3,0,3
6025,California,-1,3,0,1
6027,California,1,3,0,3
6029,California,-1,3,0,1
6031,California,1,3,0,3
6033,California,1,3,0,3
6035,California,1,3,0,3
6037,California,-1,3,0,1
6039,California,-1,3,0,1
6041,California,-1,3,0,1
6043,California,1,3,0,3
6045,California,1,3,0,3
6047,California,-1,3,0,1
6049,California,1,3,0,3
6051,California,1,3,0,3
6053,California,1,3,0,3
6055,California,-1,3,0,1
6057,California,1,3,0,3
6059,California,1,3,0,3
6061,California,1,3,0,3
6063,California,1,3,0,3
6065,California,1,3,0,3
6067,California,-1,3,0,1
6069,California,1,3,0,3
6071,California,1,3,0,3
6073,California,1,3,0,3
6075,California,1,3,0,3
6077,California,1,3,0,3
6079,California,-1,3,0,1
6081,California,1,3,0,3
6083,California,-1,3,0,1
6085,California,1,3,0,3
6087,California,1,3,0,3
6089,California,1,3,0,3
6091,California,1,3,0,3
6093,California,-1,3,0,1
6095,California,-1,3,0,1
6097,California,1,3,0,3
6099,California,-1,3,0,1
6101,California,1,3,0,3
6103,California,-1,3,0,1
6105,California,1,3,0,3
6107,California,1,3,0,3
6109,California,-1,3,0,1
6111,California,1,3,0,3
6113,California,1,3,0,3
6115,California,1,3,0,3
8001,Colorado,-1,1,1,2
8003,Colorado,-1,1,1,2
8005,Colorado,-1,1,1,2
8007,Colorado,-1,1,1,2
8009,Colorado,-1,1,1,2
8011,Colorado,-1,1,1,2
8013,Colorado,-1,1,1,2
8014,Colorado,-1,1,1,2
8015,Colorado,-1,1,1,2
8017,Colorado,-1,1,1,2
8019,Colorado,-1,1,1,2
8021,Colorado,-1,1,1,2
8023,Colorado,-1,1,1,2
8025,Colorado,-1,1,1,2
8027,Colorado,-1,1,1,2
8029,Colorado,-1,1,1,2
8031,Colorado,-1,1,1,2
8033,Colorado,-1,1,1,2
8035,Colorado,0,1,1,FALSE
8037,Colorado,-1,1,1,2
8041,Colorado,-1,1,1,2
8039,Colorado,-1,1,1,2
8043,Colorado,-1,1,1,2
8045,Colorado,1,1,1,4
8047,Colorado,-1,1,1,2
8049,Colorado,-1,1,1,2
8051,Colorado,-1,1,1,2
8053,Colorado,1,1,1,4
8055,Colorado,-1,1,1,2
8057,Colorado,1,1,1,4
8059,Colorado,-1,1,1,2
8061,Colorado,-1,1,1,2
8063,Colorado,-1,1,1,2
8067,Colorado,-1,1,1,2
8065,Colorado,-1,1,1,2
8069,Colorado,-1,1,1,2
8071,Colorado,-1,1,1,2
8073,Colorado,-1,1,1,2
8075,Colorado,-1,1,1,2
8077,Colorado,-1,1,1,2
8079,Colorado,1,1,1,4
8081,Colorado,-1,1,1,2
8083,Colorado,-1,1,1,2
8085,Colorado,1,1,1,4
8087,Colorado,-1,1,1,2
8089,Colorado,-1,1,1,2
8091,Colorado,-1,1,1,2
8093,Colorado,-1,1,1,2
8095,Colorado,-1,1,1,2
8097,Colorado,-1,1,1,2
8099,Colorado,-1,1,1,2
8101,Colorado,-1,1,1,2
8103,Colorado,-1,1,1,2
8105,Colorado,-1,1,1,2
8107,Colorado,-1,1,1,2
8109,Colorado,-1,1,1,2
8111,Colorado,-1,1,1,2
8113,Colorado,-1,1,1,2
8115,Colorado,-1,1,1,2
8117,Colorado,-1,1,1,2
8119,Colorado,-1,1,1,2
8121,Colorado,-1,1,1,2
8123,Colorado,-1,1,1,2
8125,Colorado,-1,1,1,2
9001,Connecticut,-1,3,0,1
9001,Connecticut,-1,3,0,1
9001,Connecticut,-1,3,0,1
9001,Connecticut,-1,3,0,1
9001,Connecticut,-1,3,0,1
9001,Connecticut,-1,3,0,1
9001,Connecticut,-1,3,0,1
9001,Connecticut,-1,3,0,1
9001,Connecticut,-1,3,0,1
9001,Connecticut,-1,3,0,1
9001,Connecticut,-1,3,0,1
9001,Connecticut,-1,3,0,1
9001,Connecticut,-1,3,0,1
9001,Connecticut,-1,3,0,1
9001,Connecticut,-1,3,0,1
9001,Connecticut,-1,3,0,1
9001,Connecticut,-1,3,0,1
9001,Connecticut,-1,3,0,1
9001,Connecticut,-1,3,0,1
9001,Connecticut,-1,3,0,1
9001,Connecticut,-1,3,0,1
9001,Connecticut,-1,3,0,1
9001,Connecticut,-1,3,0,1
9003,Connecticut,-1,3,0,1
9003,Connecticut,-1,3,0,1
9003,Connecticut,-1,3,0,1
9003,Connecticut,-1,3,0,1
9003,Connecticut,-1,3,0,1
9003,Connecticut,-1,3,0,1
9003,Connecticut,-1,3,0,1
9003,Connecticut,-1,3,0,1
9003,Connecticut,-1,3,0,1
9003,Connecticut,-1,3,0,1
9003,Connecticut,-1,3,0,1
9003,Connecticut,-1,3,0,1
9003,Connecticut,-1,3,0,1
9003,Connecticut,-1,3,0,1
9003,Connecticut,-1,3,0,1
9003,Connecticut,-1,3,0,1
9003,Connecticut,-1,3,0,1
9003,Connecticut,-1,3,0,1
9003,Connecticut,-1,3,0,1
9003,Connecticut,-1,3,0,1
9003,Connecticut,-1,3,0,1
9003,Connecticut,-1,3,0,1
9003,Connecticut,-1,3,0,1
9003,Connecticut,-1,3,0,1
9003,Connecticut,-1,3,0,1
9003,Connecticut,-1,3,0,1
9003,Connecticut,-1,3,0,1
9003,Connecticut,-1,3,0,1
9003,Connecticut,-1,3,0,1
9005,Connecticut,-1,3,0,1
9005,Connecticut,-1,3,0,1
9005,Connecticut,-1,3,0,1
9005,Connecticut,-1,3,0,1
9005,Connecticut,-1,3,0,1
9005,Connecticut,-1,3,0,1
9005,Connecticut,-1,3,0,1
9005,Connecticut,-1,3,0,1
9005,Connecticut,-1,3,0,1
9005,Connecticut,-1,3,0,1
9005,Connecticut,-1,3,0,1
9005,Connecticut,-1,3,0,1
9005,Connecticut,-1,3,0,1
9005,Connecticut,-1,3,0,1
9005,Connecticut,-1,3,0,1
9005,Connecticut,-1,3,0,1
9005,Connecticut,-1,3,0,1
9005,Connecticut,-1,3,0,1
9005,Connecticut,-1,3,0,1
9005,Connecticut,-1,3,0,1
9005,Connecticut,-1,3,0,1
9005,Connecticut,-1,3,0,1
9005,Connecticut,-1,3,0,1
9005,Connecticut,-1,3,0,1
9005,Connecticut,-1,3,0,1
9005,Connecticut,-1,3,0,1
9007,Connecticut,-1,3,0,1
9007,Connecticut,-1,3,0,1
9007,Connecticut,-1,3,0,1
9007,Connecticut,-1,3,0,1
9007,Connecticut,-1,3,0,1
9007,Connecticut,-1,3,0,1
9007,Connecticut,-1,3,0,1
9007,Connecticut,-1,3,0,1
9007,Connecticut,-1,3,0,1
9007,Connecticut,-1,3,0,1
9007,Connecticut,-1,3,0,1
9007,Connecticut,-1,3,0,1
9007,Connecticut,-1,3,0,1
9007,Connecticut,-1,3,0,1
9007,Connecticut,-1,3,0,1
9009,Connecticut,-1,3,0,1
9009,Connecticut,-1,3,0,1
9009,Connecticut,-1,3,0,1
9009,Connecticut,-1,3,0,1
9009,Connecticut,-1,3,0,1
9009,Connecticut,-1,3,0,1
9009,Connecticut,-1,3,0,1
9009,Connecticut,-1,3,0,1
9009,Connecticut,-1,3,0,1
9009,Connecticut,-1,3,0,1
9009,Connecticut,-1,3,0,1
9009,Connecticut,-1,3,0,1
9009,Connecticut,-1,3,0,1
9009,Connecticut,-1,3,0,1
9009,Connecticut,-1,3,0,1
9009,Connecticut,-1,3,0,1
9009,Connecticut,-1,3,0,1
9009,Connecticut,-1,3,0,1
9009,Connecticut,-1,3,0,1
9009,Connecticut,-1,3,0,1
9009,Connecticut,-1,3,0,1
9009,Connecticut,-1,3,0,1
9009,Connecticut,-1,3,0,1
9009,Connecticut,-1,3,0,1
9009,Connecticut,-1,3,0,1
9009,Connecticut,-1,3,0,1
9009,Connecticut,-1,3,0,1
9011,Connecticut,-1,3,0,1
9011,Connecticut,-1,3,0,1
9011,Connecticut,-1,3,0,1
9011,Connecticut,-1,3,0,1
9011,Connecticut,-1,3,0,1
9011,Connecticut,-1,3,0,1
9011,Connecticut,-1,3,0,1
9011,Connecticut,-1,3,0,1
9011,Connecticut,-1,3,0,1
9011,Connecticut,-1,3,0,1
9011,Connecticut,-1,3,0,1
9011,Connecticut,-1,3,0,1
9011,Connecticut,-1,3,0,1
9011,Connecticut,-1,3,0,1
9011,Connecticut,-1,3,0,1
9011,Connecticut,-1,3,0,1
9011,Connecticut,-1,3,0,1
9011,Connecticut,-1,3,0,1
9011,Connecticut,-1,3,0,1
9011,Connecticut,-1,3,0,1
9011,Connecticut,-1,3,0,1
9013,Connecticut,-1,3,0,1
9013,Connecticut,-1,3,0,1
9013,Connecticut,-1,3,0,1
9013,Connecticut,-1,3,0,1
9013,Connecticut,-1,3,0,1
9013,Connecticut,-1,3,0,1
9013,Connecticut,-1,3,0,1
9013,Connecticut,-1,3,0,1
9013,Connecticut,-1,3,0,1
9013,Connecticut,-1,3,0,1
9013,Connecticut,-1,3,0,1
9013,Connecticut,-1,3,0,1
9013,Connecticut,-1,3,0,1
9015,Connecticut,-1,3,0,1
9015,Connecticut,-1,3,0,1
9015,Connecticut,-1,3,0,1
9015,Connecticut,-1,3,0,1
9015,Connecticut,-1,3,0,1
9015,Connecticut,-1,3,0,1
9015,Connecticut,-1,3,0,1
9015,Connecticut,-1,3,0,1
9015,Connecticut,-1,3,0,1
9015,Connecticut,-1,3,0,1
9015,Connecticut,-1,3,0,1
9015,Connecticut,-1,3,0,1
9015,Connecticut,-1,3,0,1
9015,Connecticut,-1,3,0,1
9015,Connecticut,-1,3,0,1
11001,District Of Columbia,-1,2,0,1
10001,Delaware,0,4,0,5
10003,Delaware,0,4,0,5
10005,Delaware,0,4,0,5
12001,Florida,-1,4,0,1
12003,Florida,-1,4,0,1
12005,Florida,-1,4,0,1
12007,Florida,-1,4,0,1
12009,Florida,-1,4,0,1
12011,Florida,-1,4,0,1
12013,Florida,-1,4,0,1
12015,Florida,0,4,0,5
12017,Florida,-1,4,0,1
12019,Florida,-1,4,0,1
12021,Florida,-1,4,0,1
12023,Florida,0,4,0,5
12027,Florida,0,4,0,5
12029,Florida,0,4,0,5
12031,Florida,-1,4,0,1
12033,Florida,-1,4,0,1
12035,Florida,-1,4,0,1
12037,Florida,-1,4,0,1
12039,Florida,-1,4,0,1
12041,Florida,0,4,0,5
12043,Florida,0,4,0,5
12045,Florida,-1,4,0,1
12047,Florida,-1,4,0,1
12049,Florida,-1,4,0,1
12051,Florida,-1,4,0,1
12053,Florida,-1,4,0,1
12055,Florida,-1,4,0,1
12057,Florida,-1,4,0,1
12059,Florida,-1,4,0,1
12061,Florida,-1,4,0,1
12063,Florida,-1,4,0,1
12065,Florida,0,4,0,5
12067,Florida,-1,4,0,1
12069,Florida,-1,4,0,1
12071,Florida,-1,4,0,1
12073,Florida,-1,4,0,1
12075,Florida,-1,4,0,1
12077,Florida,-1,4,0,1
12079,Florida,-1,4,0,1
12081,Florida,-1,4,0,1
12083,Florida,-1,4,0,1
12085,Florida,0,4,0,5
12086,Florida,0,4,0,5
12087,Florida,-1,4,0,1
12089,Florida,-1,4,0,1
12091,Florida,-1,4,0,1
12093,Florida,-1,4,0,1
12095,Florida,-1,4,0,1
12097,Florida,-1,4,0,1
12099,Florida,0,4,0,5
12101,Florida,-1,4,0,1
12103,Florida,-1,4,0,1
12105,Florida,-1,4,0,1
12107,Florida,-1,4,0,1
12113,Florida,-1,4,0,1
12115,Florida,-1,4,0,1
12117,Florida,0,4,0,5
12109,Florida,-1,4,0,1
12111,Florida,-1,4,0,1
12119,Florida,-1,4,0,1
12121,Florida,-1,4,0,1
12123,Florida,-1,4,0,1
12125,Florida,-1,4,0,1
12127,Florida,-1,4,0,1
12129,Florida,-1,4,0,1
12131,Florida,-1,4,0,1
12133,Florida,-1,4,0,1
13001,Georgia,0,4,0,5
13003,Georgia,0,4,0,5
13005,Georgia,0,4,0,5
13007,Georgia,0,4,0,5
13009,Georgia,0,4,0,5
13011,Georgia,0,4,0,5
13013,Georgia,0,4,0,5
13015,Georgia,0,4,0,5
13017,Georgia,0,4,0,5
13019,Georgia,0,4,0,5
13021,Georgia,0,4,0,5
13023,Georgia,0,4,0,5
13025,Georgia,0,4,0,5
13027,Georgia,0,4,0,5
13029,Georgia,0,4,0,5
13031,Georgia,0,4,0,5
13033,Georgia,0,4,0,5
13035,Georgia,0,4,0,5
13037,Georgia,0,4,0,5
13039,Georgia,0,4,0,5
13043,Georgia,0,4,0,5
13045,Georgia,0,4,0,5
13047,Georgia,0,4,0,5
13049,Georgia,0,4,0,5
13051,Georgia,0,4,0,5
13053,Georgia,0,4,0,5
13055,Georgia,0,4,0,5
13057,Georgia,0,4,0,5
13059,Georgia,0,4,0,5
13061,Georgia,0,4,0,5
13063,Georgia,0,4,0,5
13065,Georgia,0,4,0,5
13067,Georgia,0,4,0,5
13069,Georgia,0,4,0,5
13071,Georgia,0,4,0,5
13073,Georgia,0,4,0,5
13075,Georgia,0,4,0,5
13077,Georgia,0,4,0,5
13079,Georgia,0,4,0,5
13081,Georgia,0,4,0,5
13083,Georgia,0,4,0,5
13085,Georgia,0,4,0,5
13087,Georgia,0,4,0,5
13089,Georgia,0,4,0,5
13091,Georgia,0,4,0,5
13093,Georgia,0,4,0,5
13095,Georgia,0,4,0,5
13097,Georgia,0,4,0,5
13099,Georgia,0,4,0,5
13101,Georgia,0,4,0,5
13103,Georgia,0,4,0,5
13105,Georgia,0,4,0,5
13107,Georgia,0,4,0,5
13109,Georgia,0,4,0,5
13111,Georgia,0,4,0,5
13113,Georgia,0,4,0,5
13115,Georgia,0,4,0,5
13117,Georgia,0,4,0,5
13119,Georgia,0,4,0,5
13121,Georgia,0,4,0,5
13123,Georgia,0,4,0,5
13125,Georgia,0,4,0,5
13127,Georgia,0,4,0,5
13129,Georgia,0,4,0,5
13131,Georgia,0,4,0,5
13133,Georgia,0,4,0,5
13135,Georgia,0,4,0,5
13137,Georgia,0,4,0,5
13139,Georgia,0,4,0,5
13141,Georgia,0,4,0,5
13143,Georgia,0,4,0,5
13145,Georgia,0,4,0,5
13147,Georgia,0,4,0,5
13149,Georgia,0,4,0,5
13151,Georgia,0,4,0,5
13153,Georgia,0,4,0,5
13155,Georgia,0,4,0,5
13157,Georgia,0,4,0,5
13159,Georgia,0,4,0,5
13161,Georgia,0,4,0,5
13163,Georgia,0,4,0,5
13165,Georgia,0,4,0,5
13167,Georgia,0,4,0,5
13169,Georgia,0,4,0,5
13171,Georgia,0,4,0,5
13173,Georgia,0,4,0,5
13175,Georgia,0,4,0,5
13177,Georgia,0,4,0,5
13179,Georgia,0,4,0,5
13181,Georgia,0,4,0,5
13183,Georgia,0,4,0,5
13185,Georgia,0,4,0,5
13187,Georgia,0,4,0,5
13193,Georgia,0,4,0,5
13195,Georgia,0,4,0,5
13197,Georgia,0,4,0,5
13189,Georgia,0,4,0,5
13191,Georgia,0,4,0,5
13199,Georgia,0,4,0,5
13201,Georgia,0,4,0,5
13205,Georgia,0,4,0,5
13207,Georgia,0,4,0,5
13209,Georgia,0,4,0,5
13211,Georgia,0,4,0,5
13213,Georgia,0,4,0,5
13215,Georgia,0,4,0,5
13217,Georgia,0,4,0,5
13219,Georgia,0,4,0,5
13221,Georgia,0,4,0,5
13223,Georgia,0,4,0,5
13225,Georgia,0,4,0,5
13227,Georgia,0,4,0,5
13229,Georgia,0,4,0,5
13231,Georgia,0,4,0,5
13233,Georgia,0,4,0,5
13235,Georgia,0,4,0,5
13237,Georgia,0,4,0,5
13239,Georgia,0,4,0,5
13241,Georgia,0,4,0,5
13243,Georgia,0,4,0,5
13245,Georgia,0,4,0,5
13247,Georgia,0,4,0,5
13249,Georgia,0,4,0,5
13251,Georgia,0,4,0,5
13253,Georgia,0,4,0,5
13255,Georgia,0,4,0,5
13257,Georgia,0,4,0,5
13259,Georgia,0,4,0,5
13261,Georgia,0,4,0,5
13263,Georgia,0,4,0,5
13265,Georgia,0,4,0,5
13267,Georgia,0,4,0,5
13269,Georgia,0,4,0,5
13271,Georgia,0,4,0,5
13273,Georgia,0,4,0,5
13275,Georgia,0,4,0,5
13277,Georgia,0,4,0,5
13279,Georgia,0,4,0,5
13281,Georgia,0,4,0,5
13283,Georgia,0,4,0,5
13285,Georgia,0,4,0,5
13287,Georgia,0,4,0,5
13289,Georgia,0,4,0,5
13291,Georgia,0,4,0,5
13293,Georgia,0,4,0,5
13295,Georgia,0,4,0,5
13297,Georgia,0,4,0,5
13299,Georgia,0,4,0,5
13301,Georgia,0,4,0,5
13303,Georgia,0,4,0,5
13305,Georgia,0,4,0,5
13307,Georgia,0,4,0,5
13309,Georgia,0,4,0,5
13311,Georgia,0,4,0,5
13313,Georgia,0,4,0,5
13315,Georgia,0,4,0,5
13317,Georgia,0,4,0,5
13319,Georgia,0,4,0,5
13321,Georgia,0,4,0,5
15001,Hawaii,1,2,0,3
15003,Hawaii,1,2,0,3
15007,Hawaii,1,2,0,3
15009,Hawaii,1,2,0,3
19001,Iowa,-1,4,0,1
19003,Iowa,-1,4,0,1
19005,Iowa,-1,4,0,1
19007,Iowa,-1,4,0,1
19009,Iowa,-1,4,0,1
19011,Iowa,-1,4,0,1
19013,Iowa,-1,4,0,1
19015,Iowa,-1,4,0,1
19017,Iowa,-1,4,0,1
19019,Iowa,-1,4,0,1
19021,Iowa,-1,4,0,1
19023,Iowa,-1,4,0,1
19025,Iowa,-1,4,0,1
19027,Iowa,-1,4,0,1
19029,Iowa,-1,4,0,1
19031,Iowa,-1,4,0,1
19033,Iowa,-1,4,0,1
19035,Iowa,-1,4,0,1
19037,Iowa,-1,4,0,1
19039,Iowa,-1,4,0,1
19041,Iowa,-1,4,0,1
19043,Iowa,-1,4,0,1
19045,Iowa,-1,4,0,1
19047,Iowa,-1,4,0,1
19049,Iowa,-1,4,0,1
19051,Iowa,-1,4,0,1
19053,Iowa,-1,4,0,1
19055,Iowa,-1,4,0,1
19057,Iowa,-1,4,0,1
19059,Iowa,-1,4,0,1
19061,Iowa,-1,4,0,1
19063,Iowa,-1,4,0,1
19065,Iowa,-1,4,0,1
19067,Iowa,-1,4,0,1
19069,Iowa,-1,4,0,1
19071,Iowa,-1,4,0,1
19073,Iowa,-1,4,0,1
19075,Iowa,-1,4,0,1
19077,Iowa,-1,4,0,1
19079,Iowa,-1,4,0,1
19081,Iowa,-1,4,0,1
19083,Iowa,-1,4,0,1
19085,Iowa,-1,4,0,1
19087,Iowa,-1,4,0,1
19089,Iowa,-1,4,0,1
19091,Iowa,-1,4,0,1
19093,Iowa,-1,4,0,1
19095,Iowa,-1,4,0,1
19097,Iowa,-1,4,0,1
19099,Iowa,-1,4,0,1
19101,Iowa,-1,4,0,1
19103,Iowa,-1,4,0,1
19105,Iowa,-1,4,0,1
19107,Iowa,-1,4,0,1
19109,Iowa,-1,4,0,1
19111,Iowa,-1,4,0,1
19113,Iowa,-1,4,0,1
19115,Iowa,-1,4,0,1
19117,Iowa,-1,4,0,1
19119,Iowa,-1,4,0,1
19121,Iowa,-1,4,0,1
19123,Iowa,-1,4,0,1
19125,Iowa,-1,4,0,1
19127,Iowa,-1,4,0,1
19129,Iowa,-1,4,0,1
19131,Iowa,-1,4,0,1
19133,Iowa,-1,4,0,1
19135,Iowa,-1,4,0,1
19137,Iowa,-1,4,0,1
19139,Iowa,-1,4,0,1
19141,Iowa,-1,4,0,1
19143,Iowa,-1,4,0,1
19145,Iowa,-1,4,0,1
19147,Iowa,-1,4,0,1
19149,Iowa,-1,4,0,1
19151,Iowa,-1,4,0,1
19153,Iowa,-1,4,0,1
19155,Iowa,-1,4,0,1
19157,Iowa,-1,4,0,1
19159,Iowa,-1,4,0,1
19161,Iowa,-1,4,0,1
19163,Iowa,-1,4,0,1
19165,Iowa,-1,4,0,1
19167,Iowa,-1,4,0,1
19169,Iowa,-1,4,0,1
19171,Iowa,-1,4,0,1
19173,Iowa,-1,4,0,1
19175,Iowa,-1,4,0,1
19177,Iowa,-1,4,0,1
19179,Iowa,-1,4,0,1
19181,Iowa,-1,4,0,1
19183,Iowa,-1,4,0,1
19185,Iowa,-1,4,0,1
19187,Iowa,-1,4,0,1
19189,Iowa,-1,4,0,1
19191,Iowa,-1,4,0,1
19193,Iowa,-1,4,0,1
19195,Iowa,-1,4,0,1
19197,Iowa,-1,4,0,1
16001,Idaho,-1,4,0,1
16003,Idaho,-1,4,0,1
16005,Idaho,-1,4,0,1
16007,Idaho,-1,4,0,1
16009,Idaho,-1,4,0,1
16011,Idaho,-1,4,0,1
16013,Idaho,-1,4,0,1
16015,Idaho,-1,4,0,1
16017,Idaho,-1,4,0,1
16019,Idaho,1,4,0,3
16021,Idaho,-1,4,0,1
16023,Idaho,-1,4,0,1
16025,Idaho,-1,4,0,1
16027,Idaho,-1,4,0,1
16029,Idaho,1,4,0,3
16031,Idaho,-1,4,0,1
16033,Idaho,-1,4,0,1
16035,Idaho,-1,4,0,1
16037,Idaho,-1,4,0,1
16039,Idaho,-1,4,0,1
16041,Idaho,1,4,0,3
16043,Idaho,-1,4,0,1
16045,Idaho,-1,4,0,1
16047,Idaho,-1,4,0,1
16049,Idaho,-1,4,0,1
16051,Idaho,-1,4,0,1
16053,Idaho,-1,4,0,1
16055,Idaho,-1,4,0,1
16057,Idaho,-1,4,0,1
16059,Idaho,-1,4,0,1
16061,Idaho,-1,4,0,1
16063,Idaho,-1,4,0,1
16065,Idaho,-1,4,0,1
16067,Idaho,-1,4,0,1
16069,Idaho,-1,4,0,1
16071,Idaho,-1,4,0,1
16073,Idaho,-1,4,0,1
16075,Idaho,-1,4,0,1
16077,Idaho,-1,4,0,1
16079,Idaho,-1,4,0,1
16081,Idaho,-1,4,0,1
16083,Idaho,-1,4,0,1
16085,Idaho,-1,4,0,1
16087,Idaho,-1,4,0,1
17001,Illinois,-1,2,0,1
17003,Illinois,-1,2,0,1
17030,Illinois,1,2,0,3
17066,Illinois,-1,2,0,1
17005,Illinois,1,2,0,3
17007,Illinois,1,2,0,3
17009,Illinois,-1,2,0,1
17011,Illinois,-1,2,0,1
17013,Illinois,-1,2,0,1
17015,Illinois,1,2,0,3
